,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
890603,1.211485,0.469271,-9.404568,0.0008401736526946011,-0.006406491017964103,0.002615131736526999,56.11857555494791,145.82227449918838,-118.22742471379227,0.019766050701617764,-0.7972679151868599,-0.5995842260837312,-0.06687249423217338
890603,1.211485,0.469271,-9.404568,0.0008401736526946011,-0.006406491017964103,0.002615131736526999,56.11857555494791,145.82227449918838,-118.22742471379227,0.019766050701617764,-0.7972679151868599,-0.5995842260837312,-0.06687249423217338
890603,1.211485,0.469271,-9.404568,0.0008401736526946011,-0.006406491017964103,0.002615131736526999,56.11857555494791,145.82227449918838,-118.22742471379227,0.019766050701617764,-0.7972679151868599,-0.5995842260837312,-0.06687249423217338
890603,1.211485,0.469271,-9.404568,0.0008401736526946011,-0.006406491017964103,0.002615131736526999,56.11857555494791,145.82227449918838,-118.22742471379227,0.019766050701617764,-0.7972679151868599,-0.5995842260837312,-0.06687249423217338
890603,1.211485,0.469271,-9.404568,0.0008401736526946011,-0.006406491017964103,0.002615131736526999,56.11857555494791,145.82227449918838,-118.22742471379227,0.019766050701617764,-0.7972679151868599,-0.5995842260837312,-0.06687249423217338
890603,1.211485,0.469271,-9.404568,0.0008401736526946011,-0.006406491017964103,0.002615131736526999,56.11857555494791,145.82227449918838,-118.22742471379227,0.019766050701617764,-0.7972679151868599,-0.5995842260837312,-0.06687249423217338
890633,1.22585,0.483636,-9.433298,0.001905173652694601,-0.006406491017964103,0.003680131736526999,57.61806286982327,147.39121407425162,-117.83245795065078,0.017394912595081864,-0.7985184392241361,-0.598067963076907,-0.0661848228516076
890633,1.22585,0.483636,-9.433298,0.001905173652694601,-0.006406491017964103,0.003680131736526999,57.61806286982327,147.39121407425162,-117.83245795065078,0.017394912595081864,-0.7985184392241361,-0.598067963076907,-0.0661848228516076
890633,1.22585,0.483636,-9.433298,0.001905173652694601,-0.006406491017964103,0.003680131736526999,57.61806286982327,147.39121407425162,-117.83245795065078,0.017394912595081864,-0.7985184392241361,-0.598067963076907,-0.0661848228516076
890633,1.22585,0.483636,-9.433298,0.001905173652694601,-0.006406491017964103,0.003680131736526999,57.61806286982327,147.39121407425162,-117.83245795065078,0.017394912595081864,-0.7985184392241361,-0.598067963076907,-0.0661848228516076
890633,1.22585,0.483636,-9.433298,0.001905173652694601,-0.006406491017964103,0.003680131736526999,57.61806286982327,147.39121407425162,-117.83245795065078,0.017394912595081864,-0.7985184392241361,-0.598067963076907,-0.0661848228516076
890633,1.22585,0.483636,-9.433298,0.001905173652694601,-0.006406491017964103,0.003680131736526999,57.61806286982327,147.39121407425162,-117.83245795065078,0.017394912595081864,-0.7985184392241361,-0.598067963076907,-0.0661848228516076
890663,1.221061,0.450117,-9.433298,0.0008401736526946011,-0.004275491017964102,0.003680131736526999,57.006407051931575,147.33265226213248,-119.0465762929388,0.018996436996470387,-0.7971515518836765,-0.5999649532700939,-0.06504301314129927
890663,1.221061,0.450117,-9.433298,0.0008401736526946011,-0.004275491017964102,0.003680131736526999,57.006407051931575,147.33265226213248,-119.0465762929388,0.018996436996470387,-0.7971515518836765,-0.5999649532700939,-0.06504301314129927
890663,1.221061,0.450117,-9.433298,0.0008401736526946011,-0.004275491017964102,0.003680131736526999,57.006407051931575,147.33265226213248,-119.0465762929388,0.018996436996470387,-0.7971515518836765,-0.5999649532700939,-0.06504301314129927
890663,1.221061,0.450117,-9.433298,0.0008401736526946011,-0.004275491017964102,0.003680131736526999,57.006407051931575,147.33265226213248,-119.0465762929388,0.018996436996470387,-0.7971515518836765,-0.5999649532700939,-0.06504301314129927
890663,1.221061,0.450117,-9.433298,0.0008401736526946011,-0.004275491017964102,0.003680131736526999,57.006407051931575,147.33265226213248,-119.0465762929388,0.018996436996470387,-0.7971515518836765,-0.5999649532700939,-0.06504301314129927
890663,1.221061,0.450117,-9.433298,0.0008401736526946011,-0.004275491017964102,0.003680131736526999,57.006407051931575,147.33265226213248,-119.0465762929388,0.018996436996470387,-0.7971515518836765,-0.5999649532700939,-0.06504301314129927
890693,1.235427,0.526732,-9.457241,0.001905173652694601,-0.004275491017964102,0.002615131736526999,57.93577493510142,145.90832389381768,-116.39707059600626,0.015960763085254223,-0.8004677926189521,-0.5952742843752455,-0.06815492192804808
890693,1.235427,0.526732,-9.457241,0.001905173652694601,-0.004275491017964102,0.002615131736526999,57.93577493510142,145.90832389381768,-116.39707059600626,0.015960763085254223,-0.8004677926189521,-0.5952742843752455,-0.06815492192804808
